Start_Date,End_Date,Event_Name,Event_Intensity,Region,Duration,Federal_District
1992-02-19,1992-02-20,Ветер,27.0,Республика Башкортостан,1,Приволжский
1992-02-19,1992-02-20,Ветер,25.0,Саратовская область,1,Приволжский
1992-02-19,1992-02-20,Метель,50.0,Ульяновская область,1,Приволжский
1992-02-19,1992-02-20,Метель,50.0,Самарская область,1,Приволжский
1992-02-19,1992-02-20,Метель,50.0,Республика Башкортостан,1,Приволжский
1992-02-19,1992-02-20,Метель,50.0,Пензенская область,1,Приволжский
1992-02-19,1992-02-20,Метель,50.0,Саратовская область,1,Приволжский
1992-02-19,1992-02-20,Ветер,41.0,Республика Адыгея,1,Южный
1992-02-19,1992-02-20,Ветер,41.0,Республика Дагестан,1,Северо-Кавказский
1992-02-19,1992-02-20,Ветер,41.0,Кабардино-Балкарская Республика,1,Северо-Кавказский
1992-02-19,1992-02-20,Ветер,40.0,Краснодарский край,1,Южный
1992-02-19,1992-02-20,Ветер,41.0,Республика Ингушетия,1,Северо-Кавказский
1992-02-19,1992-02-20,Ветер,41.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
1992-02-19,1992-02-20,Ветер,41.0,Ростовская область,1,Южный
1992-02-19,1992-02-20,Ветер,41.0,Карачаево-Черкесская Республика,1,Северо-Кавказский
1992-02-19,1992-02-20,Ветер,36.0,Волгоградская область,1,Южный
1992-02-19,1992-02-20,Ветер,41.0,Чеченская Республика,1,Северо-Кавказский
1992-02-19,1992-02-20,Ветер,41.0,Ставропольский край,1,Северо-Кавказский
1992-02-26,1992-02-28,Метель,50.0,Иркутская область,2,Сибирский
1992-02-26,1992-02-28,Ветер,28.0,Забайкальский край,2,Сибирский
1992-02-26,1992-02-28,Ветер,36.0,Республика Бурятия,2,Сибирский
1992-02-26,1992-02-28,Ветер,40.0,Иркутская область,2,Сибирский
1992-02-26,1992-02-28,Метель,50.0,Республика Бурятия,2,Сибирский
1992-02-26,1992-02-28,Метель,50.0,Забайкальский край,2,Сибирский
1992-03-13,1992-03-13,Туман,80.0,Самарская область,0,Приволжский
1992-03-13,1992-03-13,Туман,50.0,Саратовская область,0,Приволжский
1992-04-02,1992-04-04,Туман,30.0,Саратовская область,2,Приволжский
1992-04-02,1992-04-04,Туман,500.0,Самарская область,2,Приволжский
1992-05-21,1992-05-22,Ветер,27.0,Новосибирская область,1,Сибирский
1992-05-21,1992-05-22,Ветер,27.0,Алтайский край,1,Сибирский
1992-05-23,1992-05-24,Ветер,29.0,Красноярский край,1,Сибирский
1992-05-23,1992-05-24,Метель,200.0,Красноярский край,1,Сибирский
1992-05-29,1992-05-29,Град,40.0,Кабардино-Балкарская Республика,0,Северо-Кавказский
1992-06-05,1992-06-07,Ветер,28.0,Томская область,2,Сибирский
1992-06-05,1992-06-07,Ветер,28.0,Тюменская область,2,Уральский
1992-06-05,1992-06-07,Ветер,28.0,Омская область,2,Сибирский
1992-06-05,1992-06-07,Ветер,28.0,Кемеровская область,2,Сибирский
1992-06-05,1992-06-07,Ветер,28.0,Алтайский край,2,Сибирский
1992-06-05,1992-06-07,Ветер,28.0,Новосибирская область,2,Сибирский
1992-06-05,1992-06-07,Ветер,28.0,Республика Алтай,2,Сибирский
1992-06-07,1992-06-09,Дождь,75.0,Приморский край,2,Дальневосточный
1992-06-17,1992-06-17,Град,20.0,Тюменская область,0,Уральский
1992-06-22,1992-06-22,Град,40.0,Республика Башкортостан,0,Приволжский
1992-06-22,1992-06-22,Ветер,30.0,Кировская область,0,Приволжский
1992-06-24,1992-06-24,Ветер,33.0,Астраханская область,0,Южный
1992-06-27,1992-06-28,Град,60.0,Краснодарский край,1,Южный
1992-06-27,1992-06-28,Град,60.0,Карачаево-Черкесская Республика,1,Северо-Кавказский
1992-07-02,1992-07-02,Дождь,81.0,Краснодарский край,0,Южный
1992-07-02,1992-07-02,Дождь,81.0,Ростовская область,0,Южный
1992-07-02,1992-07-02,Дождь,51.0,Астраханская область,0,Южный
1992-07-07,1992-07-07,Ветер,28.0,Пермский край,0,Приволжский
1992-07-10,1992-07-10,Дождь,53.0,Республика Дагестан,0,Северо-Кавказский
1992-07-10,1992-07-10,Снег,64.0,Республика Дагестан,0,Северо-Кавказский
1992-07-17,1992-07-17,Град,30.0,Краснодарский край,0,Южный
1992-07-17,1992-07-17,Град,30.0,Республика Алтай,0,Сибирский
1992-07-21,1992-07-21,Град,20.0,Ставропольский край,0,Северо-Кавказский
1992-07-21,1992-07-21,Ливень,49.0,Ставропольский край,0,Северо-Кавказский
1992-07-26,1992-07-27,Дождь,120.0,Свердловская область,1,Уральский
1992-07-26,1992-07-27,Дождь,81.0,Хабаровский край,1,Дальневосточный
1992-08-18,1992-08-18,Град,25.0,Забайкальский край,0,Сибирский
1992-08-25,1992-08-25,Град,27.0,Республика Бурятия,0,Сибирский
1992-08-25,1992-08-25,Дождь,68.0,Республика Бурятия,0,Сибирский
1992-08-31,1992-08-31,Ветер,27.0,Пермский край,0,Приволжский
1992-09-02,1992-09-03,Дождь,124.0,Сахалинская область,1,Дальневосточный
1992-09-02,1992-09-03,Ветер,33.0,Сахалинская область,1,Дальневосточный
1992-09-02,1992-09-09,Дождь,134.0,Приморский край,7,Дальневосточный
1992-09-03,1992-09-03,Град,40.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
1992-09-03,1992-09-03,Дождь,113.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
1992-09-03,1992-09-03,Град,40.0,Кабардино-Балкарская Республика,0,Северо-Кавказский
1992-09-11,1992-09-12,Ветер,37.0,Сахалинская область,1,Дальневосточный
1992-09-11,1992-09-12,Дождь,160.0,Сахалинская область,1,Дальневосточный
1992-10-07,1992-10-08,Ветер,25.0,Томская область,1,Сибирский
1992-10-07,1992-10-08,Ветер,25.0,Тюменская область,1,Уральский
1992-10-07,1992-10-08,Ветер,34.0,Республика Алтай,1,Сибирский
1992-10-07,1992-10-08,Ветер,31.0,Кемеровская область,1,Сибирский
1992-10-07,1992-10-08,Ветер,25.0,Новосибирская область,1,Сибирский
